,id,finishingType,readyToMove,IsCompound,npv,npvPerMeter,totalPrice,pricePerMeter,deliveryMonth,deliveryYear,IsPrimarySale,hasRealEstateFinancing,unitType,bua,bedrooms,bathrooms,land,garage,city.nameEnglish,district.nameEnglish,region.nameEnglish,compound.nameEnglish,developer.nameEnglish,financialPlan.downPayment,financialPlan.numberOfYears,financialPlan.monthlyPayment,Calculated Price
447,61c09237c945558b837fdd27,1,1,1,5500000,22449,5500000,22449,1,2021,0,0,6,245,4,4,295,1,1,20,Greater Cairo,Royal Meadows,,5500000,0,0,5500000
32,603e4b598432c30011c6562c,1,1,0,12000000,48980,12000000,48980,1,2020,0,0,4,245,3,3,245,0,0,23,Greater Cairo,,,12000000,0,0,4500000
294,6193137750988ed12f6b1e85,0,1,1,4050000,16531,4050000,16531,3,2021,0,0,6,245,4,4,285,1,1,20,Greater Cairo,Royal Meadows,,4050000,0,0,2500000
405,6187ec0883b9d1093bde2a25,1,1,1,4800000,19592,4800000,19592,1,2021,0,0,0,245,3,3,320,1,1,0,Greater Cairo,Pyramids Heights,,4800000,0,0,4500000
634,618bccc99bb23202531d80a3,1,1,1,4000000,16327,4000000,16327,5,2021,0,1,2,245,3,3,320,1,1,20,Greater Cairo,Casa,Palm Hills,4000000,0,0,4500000
245,618bd9d650988ed12f68fba6,1,1,1,4300000,17551,4300000,17551,5,2021,0,1,2,245,3,3,300,1,1,20,Greater Cairo,Casa,Palm Hills,4300000,0,0,4500000
357,619397ae9bb23202531fb803,1,1,1,4500000,18367,4500000,18367,1,2021,0,1,1,245,3,2,245,1,3,22,Matrouh,Hacienda Bay,Palm Hills,4500000,0,0,3700000
391,618be5259bb23202531d873f,0,1,1,6200000,25306,6200000,25306,8,2021,0,0,7,245,4,4,427,1,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,6200000,0,0,6500000
767,61ade8c0b34ca05f7abab9fc,0,1,1,3300000,13469,3300000,13469,11,2021,0,1,2,245,3,3,203,1,1,20,Greater Cairo,Casa,Palm Hills,3300000,0,0,2500000
352,618c098050988ed12f690920,1,1,1,4600000,18776,4600000,18776,1,2021,0,1,0,245,3,3,335,1,0,14,Greater Cairo,kattameya plaza,Sodic,4600000,0,0,4500000
192,614217f06372791159c6acd7,1,1,1,3250000,13265,3250000,13265,9,2021,0,0,4,245,3,4,245,1,0,14,Greater Cairo,Village Gardens Katameya,sakneen temp,3250000,0,0,4500000
953,618c132750ac7c17e1ded847,1,1,1,5650000,22967,5650000,22967,1,2021,0,0,6,246,4,4,266,1,1,20,Greater Cairo,Royal Meadows,,5650000,0,0,5500000
661,61d419358882b1babd66e304,1,1,1,5000000,20325,5000000,20325,1,2021,0,0,4,246,4,3,246,0,3,2,Matrouh,Seashell,,5000000,0,0,5000000
441,618bd7fa9bb23202531d839b,1,1,1,3690000,14939,3690000,14939,4,2021,0,0,4,247,3,3,250,1,1,0,Greater Cairo,Soleya,INERTIA,3690000,0,0,4500000
849,61dae96dcde00e20f597242e,1,1,1,4000000,16129,4000000,16129,1,2021,0,0,6,248,4,4,197,1,1,0,Greater Cairo,First Heights,,4000000,0,0,4000000
175,6140c2f05482a9d82752a393,0,1,1,5500000,22177,5500000,22177,9,2021,0,0,6,248,4,4,252,1,1,0,Greater Cairo,Palm Hills Golf Views,Palm Hills,5500000,0,0,2500000
57,602c0cfeae9127001104711e,1,1,0,6500000,26000,6500000,26000,1,2020,0,0,0,250,3,3,250,0,0,8,Greater Cairo,,,6500000,0,0,4500000
40,607dab0ba8df38001208487c,1,1,0,8000000,32000,8000000,32000,12,2020,0,0,0,250,2,3,250,0,0,23,Greater Cairo,,,8000000,0,0,3500000
87,60c78e49364cb60012f0b1ab,1,0,0,11750000,47000,11750000,47000,12,2020,0,0,0,250,3,3,250,0,0,23,Greater Cairo,,,11750000,0,0,4500000
279,61c0a37ca94cf2ddceea8e0b,0,1,1,4600000,18400,4600000,18400,1,2021,0,1,7,250,3,4,350,1,1,0,Greater Cairo,Palm Hills Palm Valley,Palm Hills,4600000,0,0,4700000
16,61c0804c4b94e78d4dfc335a,1,1,1,6500000,26000,6500000,26000,1,2021,0,0,6,250,3,4,245,1,1,20,Greater Cairo,Jeera,,6500000,0,0,4000000
497,6187f4cf83b9d1093bde2d54,1,1,1,5100000,20400,5100000,20400,4,2021,0,0,0,250,3,3,250,1,1,0,Greater Cairo,Palm Parks Palm Hills,Palm Hills,5100000,0,0,4500000
132,602e87745421a9001181936a,1,1,1,4800000,19200,4800000,19200,1,2020,0,1,4,250,3,4,250,0,1,20,Greater Cairo,Westown,Sodic,4800000,0,0,4000000
62,61ed7612ef22580afc2d960e,1,1,0,6000000,24000,6000000,24000,1,2021,0,0,0,250,4,3,250,1,0,8,Greater Cairo,,,6000000,0,0,4500000
229,61dc23717f83d49769f3313a,1,1,1,6500000,26000,6500000,26000,1,2021,0,0,6,250,4,4,350,1,1,20,Greater Cairo,Jeera,,6500000,0,0,5500000
580,61caf4338f62bc5866aa66a1,1,1,1,7000000,28000,7000000,28000,12,2021,0,0,8,250,5,3,500,0,3,16,Matrouh,Mountain View North Coast,,7000000,0,0,7000000
495,619128a39bb23202531eb821,0,1,1,4650000,18452,4650000,18452,3,2021,0,0,7,252,4,5,304,1,1,0,Greater Cairo,Green IV,,4650000,0,0,4700000
729,618938d5c9d894e71c0b4ab4,1,1,1,8850000,35119,8850000,35119,5,2021,0,0,8,252,4,4,384,1,3,5,Matrouh,Fouka Bay,Tatweer Misr,8850000,0,0,7000000
247,618c14089bb23202531d9395,1,1,1,5935000,23552,5935000,23552,1,2021,0,0,7,252,3,4,270,1,1,0,Greater Cairo,Green IV,,5935000,0,0,5500000
168,602a8e83c6b4a90011714a3c,1,1,1,4900000,19368,4900000,19368,1,2021,0,1,2,253,3,3,253,1,1,0,Greater Cairo,Palm Parks Palm Hills,Palm Hills,4900000,0,0,4500000
836,618bc8329bb23202531d7f4e,1,1,1,5770000,22717,5770000,22717,4,2021,0,0,7,254,3,2,278,1,1,20,Greater Cairo,Atrio,IWAN Developments,5770000,0,0,7000000
330,61bdc510e8828d387c3ef596,1,0,1,4564050,17969,12291888,48394,7,2023,1,0,0,254,3,4,254,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,983351,8,117797,4500000
996,61c08f38c945558b837fdc89,1,1,1,4250000,16732,4250000,16732,1,2021,0,0,3,254,3,3,254,1,1,0,Greater Cairo,Mountain View Giza Plateau,,4250000,0,0,4500000
615,618bbbcb50ac7c17e1dec112,1,1,1,4600000,18110,4600000,18110,1,2021,0,1,2,254,3,3,374,1,1,20,Greater Cairo,Casa,Palm Hills,4600000,0,0,4500000
196,6140fc8b17fc8d7ea7e4ef38,1,0,1,2170000,8510,2170000,8510,3,2024,0,0,0,255,3,3,255,1,1,20,Greater Cairo,Beit Al Watan,,2170000,0,0,4500000
601,61a64057aa9b8a59e774a55a,0,1,1,5850000,22941,5850000,22941,11,2021,0,0,7,255,4,4,275,1,1,20,Greater Cairo,Patio Al Zahraa,,5850000,0,0,7000000
236,6193cb769bb23202531fc5f1,0,1,1,2700000,10547,2700000,10547,1,2021,0,0,3,256,3,3,256,1,1,0,Greater Cairo,Mountain View October Park,Mountain View,2700000,0,0,2500000
216,618cf1f950988ed12f69341c,1,1,1,7000000,27237,7000000,27237,11,2021,0,0,8,257,4,4,433,0,3,2,Matrouh,Amwaj,Al Ahly Sabbour developments,7000000,0,0,7000000
96,6050b7fc13cb4600119b4f51,1,1,1,4200000,16342,4200000,16342,1,2020,0,1,0,257,4,4,330,1,1,20,Greater Cairo,Beverly Hills,Sodic,4200000,0,0,4000000
773,618d180a9bb23202531dc2fc,1,0,1,5250000,20428,5250000,20428,6,2022,0,0,0,257,3,4,257,1,1,0,Greater Cairo,Brix,INERTIA,5250000,0,0,4000000
91,61d18c73c22766c33ea7efd5,1,1,1,11000000,42636,11000000,42636,1,2021,0,0,0,258,2,3,258,1,1,20,Greater Cairo,Forty West,,11000000,0,0,3500000
732,6193c92f9bb23202531fc4ed,1,1,0,16000000,61538,16000000,61538,1,2021,0,0,0,260,3,3,260,1,0,23,Greater Cairo,,,16000000,0,0,4500000
673,618d801a50988ed12f698af0,0,1,1,4750000,18269,4750000,18269,1,2021,0,1,6,260,4,4,306,1,1,0,Greater Cairo,Palm Hills WoodVille,Palm Hills,4750000,0,0,5500000
88,60cf23a6992dcd001264702b,1,1,1,6000000,23077,6000000,23077,12,2020,0,0,6,260,3,4,266,1,0,14,Greater Cairo,Layan Residence,,6000000,0,0,5500000
844,618be49a9bb23202531d870e,1,1,0,2200000,8462,2200000,8462,4,2021,0,0,0,260,3,2,260,1,1,0,Greater Cairo,,,2200000,0,0,4500000
536,618bfd6450ac7c17e1ded29b,0,1,1,4000000,15385,4000000,15385,1,2021,0,1,6,260,4,5,220,1,1,0,Greater Cairo,Palm Hills WoodVille,Palm Hills,4000000,0,0,4000000
655,618825f9a512754cac8040e1,1,1,1,7000000,26923,7000000,26923,8,2021,0,0,6,260,3,3,244,1,0,14,Greater Cairo,Villette,Sodic,7000000,0,0,4500000
427,61c0873ea94cf2ddceea89d4,1,1,1,5499999,21154,5499999,21154,1,2021,0,0,8,260,4,4,295,1,1,0,Greater Cairo,Rayhana Compound,,5499999,0,0,7000000
799,6193cd7e50988ed12f6b3fd3,0,1,1,4850000,18654,4850000,18654,1,2021,0,1,6,260,4,4,306,1,1,0,Greater Cairo,Palm Hills WoodVille,Palm Hills,4850000,0,0,5500000
475,6187e8b7a512754cac8031ac,0,1,1,3850000,14808,3850000,14808,7,2021,0,1,6,260,4,4,320,1,1,0,Greater Cairo,Palm Hills WoodVille,Palm Hills,3850000,0,0,5500000
813,618bf4309bb23202531d8ae8,1,1,1,5800000,21970,5800000,21970,1,2021,0,0,0,264,3,3,264,1,1,0,Greater Cairo,Amberville,,5800000,0,0,4500000
399,618d35b09bb23202531dce15,1,1,1,5800000,21970,5800000,21970,1,2021,0,0,0,264,3,3,264,1,1,0,Greater Cairo,Amberville,,5800000,0,0,4500000
554,61acbf6df66f359fe82b6fe9,0,1,1,7500000,28302,7500000,28302,11,2021,0,0,7,265,3,4,452,0,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,7500000,0,0,6500000
116,61545434f27bd750d45bd2e8,0,1,1,4999997,18868,4999997,18868,5,2021,0,0,8,265,4,4,350,1,0,14,Greater Cairo,Village Gardens Katameya,,4999997,0,0,6500000
373,61c9df45e41ba53f7d474cbd,1,1,1,4499999,16917,4499999,16917,1,2021,0,0,4,266,4,3,266,1,0,14,Greater Cairo,Lake View Residence,,4499999,0,0,4500000
558,61c99da983191bdf74b2da23,1,1,1,4500000,16917,4500000,16917,1,2021,0,0,4,266,4,3,266,1,0,14,Greater Cairo,Lake View Residence,,4500000,0,0,4500000
260,618d7d1b50ac7c17e1df543e,0,1,1,3850000,14474,3850000,14474,1,2021,0,0,2,266,3,3,266,1,0,14,Greater Cairo,Hyde Park,HYDE PARK Development,3850000,0,0,3300000
17,61381441f141c7187727b358,1,1,1,4000000,15038,4000000,15038,1,2021,0,0,6,266,4,4,260,1,0,14,Greater Cairo,Layan Residence,sakneen temp,4000000,0,0,5500000
628,61883a531fddc365530d58f7,1,1,1,2850000,10714,2850000,10714,7,2021,0,0,0,266,3,2,266,1,1,0,Greater Cairo,Emerald City,,2850000,0,0,4500000
58,61377e0b6b2a3a309160d58a,1,1,1,3850000,14474,3850000,14474,1,2021,0,0,6,266,3,3,260,1,0,14,Greater Cairo,Layan Residence,sakneen temp,3850000,0,0,4500000
466,619671d2d429fbcb38a4ee3b,0,1,0,4750000,17790,4750000,17790,1,2021,0,0,7,267,4,4,360,1,0,9,Greater Cairo,,,4750000,0,0,9000000
795,61c9aee883191bdf74b2df02,1,1,1,4200000,15672,4200000,15672,1,2021,0,0,0,268,3,3,268,1,0,14,Greater Cairo,Lake View Residence,,4200000,0,0,4500000
886,61d1b137c22766c33ea7f57b,1,1,1,4199998,15672,4199998,15672,1,2021,0,0,0,268,3,3,268,0,0,14,Greater Cairo,Lake View Residence,,4199998,0,0,4500000
994,619407fa50988ed12f6b4d84,1,1,1,12500000,46642,12500000,46642,1,2021,0,0,7,268,4,4,330,1,3,22,Matrouh,Marassi,Emaar Misr,12500000,0,0,7000000
840,618bcd2650ac7c17e1dec73d,0,1,1,4150000,15485,4150000,15485,1,2021,0,0,6,268,3,3,378,1,0,14,Greater Cairo,The Square,Al Ahly Sabbour developments,4150000,0,0,5100000
338,61b96287981d2e9a04d9d44a,1,0,1,4873694,18186,13892888,51840,3,2024,1,0,6,268,4,3,315,1,1,20,Greater Cairo,Cairo Gate,Emaar Misr,694644,8,137482,7000000
550,618b0d02306b3be4d019ac9e,1,1,1,6500000,24164,6500000,24164,7,2021,0,0,2,269,3,4,320,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,6500000,0,0,4500000
503,61cc45b5c22766c33ea64e6c,1,1,1,4300000,15926,4300000,15926,1,2021,0,1,1,270,3,3,270,0,3,22,Matrouh,Hacienda Bay,Palm Hills,4300000,0,0,3700000
158,60631e78cde7280011802e30,1,1,0,7500000,27778,7500000,27778,1,2020,0,0,0,270,3,3,270,1,1,3,Greater Cairo,,,7500000,0,0,8000000
516,618d79c150988ed12f69890e,1,1,1,4200000,15556,4200000,15556,1,2021,0,0,6,270,3,3,270,1,4,1,Red Sea,La Vista 6,la vista developments,4200000,0,0,7000000
748,61caf037400a5a9d20c142b5,1,1,1,6700000,24815,6700000,24815,12,2021,0,0,2,270,3,3,360,0,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,6700000,0,0,4500000
76,60630e14cde7280011802e28,1,1,0,5000000,18519,5000000,18519,1,2020,0,0,0,270,3,2,270,0,0,23,Greater Cairo,,,5000000,0,0,4500000
24,61361057720f6096b16ba2e4,1,1,1,4700000,17407,4700000,17407,8,2021,0,0,6,270,3,4,373,1,0,14,Greater Cairo,Layan Residence,sakneen temp,4700000,0,0,6500000
348,61b95aa6098121c98ba25211,1,0,1,4872992,18049,13890888,51448,3,2024,1,0,8,270,4,3,312,1,1,20,Greater Cairo,Cairo Gate,Emaar Misr,694544,8,137462,7000000
184,6140bfeb5482a9d82752a2b8,0,1,1,5700000,20956,5700000,20956,9,2021,0,0,6,272,4,3,255,1,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,5700000,0,0,7000000
745,61bdc662e963318ba6f23764,1,1,1,5312603,19461,14307888,52410,12,2021,1,0,0,273,3,4,273,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,1144631,8,137117,4500000
99,6017fed4b365a5001165b4b6,1,1,1,6000000,21978,6000000,21978,1,2021,0,0,4,273,3,3,273,1,1,0,Greater Cairo,Palm Parks Palm Hills,Palm Hills,6000000,0,0,4500000
169,60202ce0520b210011f7ed5d,1,1,1,5150000,18864,5150000,18864,1,2021,0,0,0,273,3,2,473,1,1,0,Greater Cairo,Palm Parks Palm Hills,Palm Hills,5150000,0,0,2850000
742,61a016efd289a101c7b9d029,1,1,1,4200000,15328,4200000,15328,11,2021,0,0,8,274,3,3,274,1,1,20,Greater Cairo,Karma Residence,,4200000,0,0,7000000
451,61939ecc50ac7c17e1e0fa53,1,1,1,13000000,47445,13000000,47445,1,2021,0,0,8,274,4,4,639,1,3,2,Matrouh,Amwaj,Al Ahly Sabbour developments,13000000,0,0,7000000
821,619e41cd0f3e38236aed56b6,1,1,0,8000000,28986,8000000,28986,1,2021,0,0,7,276,3,3,385,1,0,9,Greater Cairo,,,8000000,0,0,7000000
684,618ba7849bb23202531d7433,0,1,1,3500000,12590,3500000,12590,1,2021,0,0,6,278,4,4,175,1,1,0,Greater Cairo,First Heights,,3500000,0,0,5500000
556,607d75517e2ba60012d79ccf,1,0,1,5940141,21389,16932888,60969,3,2025,1,0,8,278,3,4,436,1,1,20,Greater Cairo,Belle Vie,Emaar Misr,846644,8,167565,6500000
845,6187e613ceeafa6dccba7a18,1,1,1,3900000,14029,3900000,14029,5,2021,0,0,6,278,3,4,280,1,1,0,Greater Cairo,Grand Heights 6th October,,3900000,0,0,5500000
552,61931abe9bb23202531fa5e5,0,1,1,4700000,16906,4700000,16906,3,2021,0,0,7,278,3,4,414,1,1,0,Greater Cairo,Mountain View Chill Out Park,Mountain View,4700000,0,0,4700000
188,6228c610c5517a34c9115c95,1,1,0,4000000,14337,4000000,14337,3,2022,0,0,4,279,4,2,598,1,0,8,Greater Cairo,,,4000000,0,0,7000000
194,61532663f27bd750d45b40ff,0,1,1,5066000,18158,5066000,18158,6,2021,0,0,7,279,4,4,360,1,0,14,Greater Cairo,Hyde Park,HYDE PARK Development,5066000,0,0,6500000
270,618835381fddc365530d57f5,0,1,1,3250000,11649,3250000,11649,8,2021,0,0,3,279,3,3,350,1,1,0,Greater Cairo,Mountain View Chill Out Park,Mountain View,3250000,0,0,3500000
362,618829321fddc365530d5630,1,1,1,9500000,34050,9500000,34050,7,2021,0,0,7,279,4,4,394,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,9500000,0,0,6500000
162,6059f1bdb88eda00110d2865,1,1,1,9500000,33929,9500000,33929,1,2021,0,0,7,280,4,2,300,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,9500000,0,0,10000000
50,6171b7b4fdee9793b05cc73a,1,1,0,11500000,41071,11500000,41071,1,2021,0,0,0,280,3,3,280,0,0,23,Greater Cairo,,,11500000,0,0,4500000
453,618d239b9bb23202531dc86c,1,1,1,6100000,21786,6100000,21786,7,2021,0,0,6,280,4,4,255,1,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,6100000,0,0,5500000
518,61cb3d377f3ac73df7fc12ac,1,1,1,5100000,18214,5100000,18214,12,2021,0,0,3,280,3,4,280,0,0,14,Greater Cairo,Mountain View Hyde Park,Mountain View,5100000,0,0,4500000
425,61880247a512754cac8039b1,0,1,1,6500000,23214,6500000,23214,3,2021,0,0,6,280,4,4,255,1,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,6500000,0,0,5500000
934,61881f45a512754cac803fd0,1,1,1,5900000,21071,5900000,21071,4,2021,0,0,7,280,4,4,440,1,1,20,Greater Cairo,Royal Meadows,,5900000,0,0,6500000
148,6035229376bc6100127f4d50,1,1,0,10000000,35714,10000000,35714,1,2020,0,0,0,280,3,3,280,0,0,23,Greater Cairo,,,10000000,0,0,4500000
217,618be00950988ed12f68fd44,0,1,1,2640000,9429,2640000,9429,1,2021,0,0,4,280,4,3,280,1,1,0,Greater Cairo,Green 5,,2640000,0,0,2500000
211,61c0a0c3a94cf2ddceea8db7,1,1,1,5700000,20357,5700000,20357,1,2021,0,0,7,280,4,5,440,1,1,20,Greater Cairo,Royal Meadows,,5700000,0,0,6500000
583,61cc46ed7f3ac73df7fc8439,1,1,1,4500000,16071,4500000,16071,1,2021,0,0,7,280,4,4,280,0,3,2,Matrouh,Amwaj,Al Ahly Sabbour developments,4500000,0,0,7000000
743,619cfb546fd3115b3268f41d,1,1,1,3850000,13750,3850000,13750,11,2021,0,1,1,280,5,4,280,0,3,22,Matrouh,Hacienda Bay,Palm Hills,3850000,0,0,4000000
647,6187f6f21fddc365530d4cfb,0,1,1,4700000,16786,4700000,16786,4,2021,0,1,6,280,4,5,255,1,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,4700000,0,0,4000000
170,613f08855cda62142bded107,0,1,1,6800000,24199,6800000,24199,1,2021,0,0,6,281,3,3,230,1,0,14,Greater Cairo,Mivida,Emaar Misr,6800000,0,0,1850000
955,61881bd7a512754cac803f47,1,1,1,6400000,22776,6400000,22776,7,2021,0,0,6,281,4,4,255,1,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,6400000,0,0,5500000
199,61a8a1440ef7eff1c7f0df32,0,1,1,5800000,20608,5800000,20608,12,2021,0,0,6,281,3,4,350,0,0,14,Greater Cairo,Mountain View Hyde Park,Mountain View,5800000,0,0,11000000
363,613dcc50d30e210f464ed550,0,1,1,6000000,21201,6000000,21201,1,2021,0,0,7,283,3,3,380,1,0,14,Greater Cairo,Layan Residence,sakneen temp,6000000,0,0,5100000
300,618b9f879bb23202531d7253,1,1,1,3500000,12367,3500000,12367,8,2021,0,0,3,283,3,4,170,1,1,0,Greater Cairo,Mountain View Chill Out Park,Mountain View,3500000,0,0,4000000
584,6194fccb50988ed12f6b87b0,1,1,1,4600000,16197,4600000,16197,1,2021,0,0,4,284,4,4,284,1,3,13,Matrouh,Sea Shells Marina,,4600000,0,0,4000000
73,60d9dd37dc0d2700128ebf7f,1,1,1,15000000,52817,15000000,52817,6,2021,0,0,7,284,4,4,386,1,3,22,Matrouh,Marassi,Emaar Misr,15000000,0,0,7000000
26,60dc82cc8d6cb70012cce361,1,1,1,15000000,52817,15000000,52817,6,2021,0,0,7,284,4,4,386,1,3,22,Matrouh,Marassi,Emaar Misr,15000000,0,0,7000000
566,6193ab0950ac7c17e1e0fd16,0,1,1,5200000,18246,5200000,18246,1,2021,0,0,6,285,3,3,250,1,1,0,Greater Cairo,Palm Hills Golf Extension,Palm Hills,5200000,0,0,7000000
189,60491240b287a80011ec6dd8,1,1,1,6800000,23860,6800000,23860,1,2021,0,0,2,285,4,3,285,1,0,14,Greater Cairo,Porto New Cairo,Porto Group,6800000,0,0,4500000
179,603655179d82ef0013100fe3,1,1,0,5500000,19298,5500000,19298,1,2020,0,0,0,285,3,3,285,0,0,23,Greater Cairo,,,5500000,0,0,4500000
958,618830fd1fddc365530d5768,0,1,1,4000000,13937,4000000,13937,9,2021,0,0,3,287,3,4,300,1,0,14,Greater Cairo,Mountain View Hyde Park,Mountain View,4000000,0,0,11000000
535,61882f2b1fddc365530d572c,0,1,1,3650000,12718,3650000,12718,6,2021,0,0,6,287,5,5,214,1,1,0,Greater Cairo,Mountain View October Park,Mountain View,3650000,0,0,4000000
807,61cc3aac7f3ac73df7fc8270,1,1,1,4200000,14634,4200000,14634,12,2021,0,0,3,287,3,3,287,0,0,14,Greater Cairo,Mountain View Hyde Park,Mountain View,4200000,0,0,4500000
971,61bdcd94e963318ba6f2383b,1,0,1,6525659,22738,17574888,61237,12,2022,1,0,6,287,4,5,246,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,1405991,8,168426,4000000
764,61b64aaadeb36dd027183fee,1,0,1,10435706,36362,29747888,103652,6,2024,1,0,0,287,3,4,287,1,3,22,Matrouh,Marassi,Emaar Misr,1487394,8,294380,4000000
206,61b957f3c7fd090e618f1da1,1,0,1,5623715,19552,16030888,55733,3,2024,1,0,8,288,3,4,375,1,1,20,Greater Cairo,Cairo Gate,Emaar Misr,801544,8,158639,9500000
871,61d1af73c22766c33ea7f442,0,0,1,8750000,30382,8750000,30382,1,2022,0,0,8,288,4,4,364,0,1,20,Greater Cairo,Patio Al Zahraa,,8750000,0,0,7000000
488,61b76be0deb36dd027186ed6,1,0,1,5386921,18640,15355888,53135,3,2024,1,0,8,289,4,5,398,1,1,20,Greater Cairo,Cairo Gate,Emaar Misr,767794,8,151959,6500000
139,613f1d3660f39f26da44a4fe,0,1,1,6950000,24048,6950000,24048,1,2021,0,0,6,289,3,3,225,1,0,14,Greater Cairo,Mivida,Emaar Misr,6950000,0,0,1850000
950,61c098f4a94cf2ddceea8cd3,1,1,1,4750000,16436,4750000,16436,1,2021,0,0,8,289,5,5,328,1,1,0,Greater Cairo,Mountain View Chill Out Park,Mountain View,4750000,0,0,5500000
629,61b958b7098121c98ba251e1,1,0,1,5710364,19747,16277888,56288,3,2024,1,0,8,289,4,3,373,1,1,20,Greater Cairo,Cairo Gate,Emaar Misr,813894,8,161083,7000000
883,6188283683b9d1093bde38b9,1,1,1,16000000,55172,16000000,55172,8,2021,0,0,8,290,3,4,510,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,16000000,0,0,6500000
680,6188f7a8c9d894e71c0b37eb,0,1,0,3600000,12414,3600000,12414,6,2021,0,0,0,290,3,3,290,1,0,14,Greater Cairo,,,3600000,0,0,3500000
703,6182bd356d16b6614cbe5789,1,1,1,4500000,15306,4500000,15306,11,2021,0,0,0,294,4,3,0,1,0,14,Greater Cairo,El Rehab Extension,talaat moustafa group,4500000,0,0,4500000
498,61bdcc6463c3b38c0d33454b,1,1,1,5817579,19788,15667888,53293,12,2021,1,0,0,294,3,4,294,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,1253431,8,150151,4500000
811,61cc404fc22766c33ea64da4,0,0,1,5600000,18983,5600000,18983,1,2022,0,0,7,295,4,4,311,0,0,14,Greater Cairo,El Patio Oro,la vista developments,5600000,0,0,5500000
0,6140f16601328387fa3845fa,1,1,1,6250000,21186,6250000,21186,5,2021,0,0,2,295,3,3,295,1,1,0,Greater Cairo,District One,sakneen temp,6250000,0,0,4500000
385,61882b911fddc365530d5693,1,1,1,4500000,15050,4500000,15050,9,2021,0,1,0,299,4,4,299,1,1,20,Greater Cairo,Casa,Palm Hills,4500000,0,0,4000000
525,618c1a4d50ac7c17e1deda17,1,1,1,5550000,18562,5550000,18562,1,2021,0,0,4,299,4,3,299,1,1,20,Greater Cairo,Casa,Palm Hills,5550000,0,0,4500000
68,6171a3c28187812b91a8593e,1,1,0,8500000,28333,8500000,28333,1,2021,0,0,0,300,3,3,300,0,0,23,Greater Cairo,,,8500000,0,0,4500000
565,61940da89bb23202531fd74b,1,1,0,16000000,53333,16000000,53333,1,2021,0,0,0,300,3,3,300,0,0,23,Greater Cairo,,,16000000,0,0,4500000
256,61cc2c4a61795c05c0bf52ee,1,1,1,4250000,14167,4250000,14167,12,2021,0,0,3,300,4,4,299,0,0,14,Greater Cairo,Mountain View Hyde Park,Mountain View,4250000,0,0,4500000
806,618b08a3d8b2348a53e5fc54,1,1,1,7500000,25000,7500000,25000,6,2021,0,0,2,300,4,4,420,1,0,11,Greater Cairo,Uptown Cairo,Emaar Misr,7500000,0,0,4500000
826,618b17cda28227d4fdbbfd5f,1,1,1,3800000,12667,3800000,12667,8,2021,0,0,0,300,6,4,300,1,0,12,Greater Cairo,Green Square,,3800000,0,0,3800000
302,618b0e20d8b2348a53e5fd3e,1,1,0,5250000,17500,5250000,17500,9,2021,0,0,0,300,4,3,300,1,1,3,Greater Cairo,,,5250000,0,0,4500000
622,61c2f7384b94e78d4dfc6979,1,1,0,3200000,10667,3200000,10667,11,2021,0,0,2,300,4,3,300,1,1,20,Greater Cairo,,,3200000,0,0,5000000
463,618d99da50ac7c17e1df59e0,0,1,1,4600000,15333,4600000,15333,4,2021,0,0,8,300,6,4,770,1,1,0,Greater Cairo,Hay El Ashgar,,4600000,0,0,6500000
667,61bde7c4e963318ba6f23dfc,1,1,1,4000000,13333,4000000,13333,12,2021,0,0,0,300,4,4,0,1,0,14,Greater Cairo,Rehab City Fourth Phase,talaat moustafa group,4000000,0,0,4000000
164,6050e57513cb4600119b4f54,1,1,0,3300000,11000,3300000,11000,1,2020,0,0,0,300,3,3,300,0,0,8,Greater Cairo,,,3300000,0,0,4500000
123,601febe7520b210011f7ed3d,1,1,0,5500000,18333,5500000,18333,1,2020,0,0,2,300,3,3,300,1,0,8,Greater Cairo,,,5500000,0,0,4500000
905,61ace16cf66f359fe82b7482,1,1,1,4099998,13667,4099998,13667,12,2021,0,0,0,300,3,3,0,1,0,14,Greater Cairo,El Rehab Extension,talaat moustafa group,4099998,0,0,4500000
14,60630e14cde7280011802e27,1,1,0,9000000,30000,9000000,30000,1,2020,0,0,0,300,3,4,300,0,0,23,Greater Cairo,,,9000000,0,0,8000000
393,619d05914212a4974b966daa,1,1,0,8000000,26667,8000000,26667,11,2021,0,0,8,300,4,5,510,1,1,20,Greater Cairo,,,8000000,0,0,8000000
